Data/Hora,Protocolo,IP Origem,IP Destino,Detalhes,Tamanho
2025-11-20 18:44:07,HTTP,172.31.66.101,151.101.250.132,Fragmento HTTP,40
2025-11-20 18:44:07,HTTP,151.101.250.132,172.31.66.101,Fragmento HTTP,1468
2025-11-20 18:44:07,HTTP,172.31.66.101,151.101.250.132,Fragmento HTTP,40
2025-11-20 18:44:07,HTTP,151.101.250.132,172.31.66.101,Fragmento HTTP,1468
2025-11-20 18:44:07,HTTP,172.31.66.101,151.101.250.132,Fragmento HTTP,40
2025-11-20 18:44:07,HTTP,151.101.250.132,172.31.66.101,Fragmento HTTP,1468
2025-11-20 18:44:07,HTTP,172.31.66.101,151.101.250.132,Fragmento HTTP,40
2025-11-20 18:44:07,HTTP,151.101.250.132,172.31.66.101,Fragmento HTTP,1468
2025-11-20 18:44:07,HTTP,172.31.66.101,151.101.250.132,Fragmento HTTP,40
2025-11-20 18:44:07,HTTP,151.101.250.132,172.31.66.101,Fragmento HTTP,1468
2025-11-20 18:44:07,HTTP,172.31.66.101,151.101.250.132,Fragmento HTTP,40
2025-11-20 18:44:07,HTTP,151.101.250.132,172.31.66.101,Fragmento HTTP,1468
2025-11-20 18:44:07,HTTP,172.31.66.101,151.101.250.132,Fragmento HTTP,40
2025-11-20 18:44:07,HTTP,151.101.250.132,172.31.66.101,Fragmento HTTP,1468
2025-11-20 18:44:07,HTTP,172.31.66.101,151.101.250.132,Fragmento HTTP,40
2025-11-20 18:44:07,HTTP,151.101.250.132,172.31.66.101,Fragmento HTTP,1468
2025-11-20 18:44:07,HTTP,172.31.66.101,151.101.250.132,Fragmento HTTP,40
2025-11-20 18:44:07,HTTP,151.101.250.132,172.31.66.101,Fragmento HTTP,1468
2025-11-20 18:44:07,HTTP,172.31.66.101,151.101.250.132,Fragmento HTTP,40
2025-11-20 18:44:07,HTTP,151.101.250.132,172.31.66.101,Fragmento HTTP,1468
2025-11-20 18:44:07,HTTP,172.31.66.101,151.101.250.132,Fragmento HTTP,40
2025-11-20 18:44:07,HTTP,151.101.250.132,172.31.66.101,Fragmento HTTP,1468
2025-11-20 18:44:07,HTTP,172.31.66.101,151.101.250.132,Fragmento HTTP,40
2025-11-20 18:44:07,HTTP,151.101.250.132,172.31.66.101,Fragmento HTTP,1468
2025-11-20 18:44:07,HTTP,172.31.66.101,151.101.250.132,Fragmento HTTP,40
2025-11-20 18:44:07,HTTP,151.101.250.132,172.31.66.101,Fragmento HTTP,1468
2025-11-20 18:44:07,HTTP,172.31.66.101,151.101.250.132,Fragmento HTTP,40
2025-11-20 18:44:07,HTTP,151.101.250.132,172.31.66.101,Fragmento HTTP,1468
2025-11-20 18:44:07,HTTP,172.31.66.101,151.101.250.132,Fragmento HTTP,40
2025-11-20 18:44:07,HTTP,151.101.250.132,172.31.66.101,Fragmento HTTP,1468
2025-11-20 18:44:07,HTTP,172.31.66.101,151.101.250.132,Fragmento HTTP,40
2025-11-20 18:44:07,HTTP,151.101.250.132,172.31.66.101,Fragmento HTTP,1468
2025-11-20 18:44:07,HTTP,172.31.66.101,151.101.250.132,Fragmento HTTP,40
2025-11-20 18:44:07,HTTP,151.101.250.132,172.31.66.101,Fragmento HTTP,1468
2025-11-20 18:44:07,HTTP,172.31.66.101,151.101.250.132,Fragmento HTTP,40
2025-11-20 18:44:07,HTTP,151.101.250.132,172.31.66.101,Fragmento HTTP,1468
2025-11-20 18:44:07,HTTP,172.31.66.101,151.101.250.132,Fragmento HTTP,40
2025-11-20 18:44:07,HTTP,151.101.250.132,172.31.66.101,Fragmento HTTP,1468
2025-11-20 18:44:07,HTTP,172.31.66.101,151.101.250.132,Fragmento HTTP,40
2025-11-20 18:44:07,HTTP,151.101.250.132,172.31.66.101,Fragmento HTTP,1468
2025-11-20 18:44:07,HTTP,172.31.66.101,151.101.250.132,Fragmento HTTP,40
2025-11-20 18:44:07,HTTP,151.101.250.132,172.31.66.101,Fragmento HTTP,1468
2025-11-20 18:44:07,HTTP,172.31.66.101,151.101.250.132,Fragmento HTTP,40
2025-11-20 18:44:07,HTTP,151.101.250.132,172.31.66.101,Fragmento HTTP,1468
2025-11-20 18:44:07,HTTP,172.31.66.101,151.101.250.132,Fragmento HTTP,40
2025-11-20 18:44:07,HTTP,151.101.250.132,172.31.66.101,Fragmento HTTP,1468
2025-11-20 18:44:07,HTTP,172.31.66.101,151.101.250.132,Fragmento HTTP,40
2025-11-20 18:44:07,HTTP,151.101.250.132,172.31.66.101,Fragmento HTTP,1468
2025-11-20 18:44:07,HTTP,172.31.66.101,151.101.250.132,Fragmento HTTP,40
2025-11-20 18:44:07,HTTP,151.101.250.132,172.31.66.101,Fragmento HTTP,1468
2025-11-20 18:44:07,HTTP,172.31.66.101,151.101.250.132,Fragmento HTTP,40
2025-11-20 18:44:07,HTTP,151.101.250.132,172.31.66.101,Fragmento HTTP,1468
2025-11-20 18:44:07,HTTP,172.31.66.101,151.101.250.132,Fragmento HTTP,40
2025-11-20 18:44:07,HTTP,151.101.250.132,172.31.66.101,Fragmento HTTP,1468
2025-11-20 18:44:07,HTTP,172.31.66.101,151.101.250.132,Fragmento HTTP,40
2025-11-20 18:44:07,HTTP,151.101.250.132,172.31.66.101,Fragmento HTTP,1468
2025-11-20 18:44:07,HTTP,172.31.66.101,151.101.250.132,Fragmento HTTP,40
2025-11-20 18:44:08,HTTP,151.101.250.132,172.31.66.101,Fragmento HTTP,1468
2025-11-20 18:44:08,HTTP,172.31.66.101,151.101.250.132,Fragmento HTTP,40
2025-11-20 18:44:08,HTTP,151.101.250.132,172.31.66.101,Fragmento HTTP,1468
2025-11-20 18:44:08,HTTP,172.31.66.101,151.101.250.132,Fragmento HTTP,40
2025-11-20 18:44:08,HTTP,151.101.250.132,172.31.66.101,Fragmento HTTP,1468
2025-11-20 18:44:08,HTTP,172.31.66.101,151.101.250.132,Fragmento HTTP,40
2025-11-20 18:44:08,HTTP,151.101.250.132,172.31.66.101,Fragmento HTTP,1468
2025-11-20 18:44:08,HTTP,172.31.66.101,151.101.250.132,Fragmento HTTP,40
2025-11-20 18:44:08,HTTP,151.101.250.132,172.31.66.101,Fragmento HTTP,1468
2025-11-20 18:44:08,HTTP,172.31.66.101,151.101.250.132,Fragmento HTTP,40
2025-11-20 18:44:08,HTTP,151.101.250.132,172.31.66.101,Fragmento HTTP,1468
2025-11-20 18:44:08,HTTP,172.31.66.101,151.101.250.132,Fragmento HTTP,40
2025-11-20 18:44:08,HTTP,151.101.250.132,172.31.66.101,Fragmento HTTP,1468
2025-11-20 18:44:08,HTTP,172.31.66.101,151.101.250.132,Fragmento HTTP,40
2025-11-20 18:44:08,HTTP,151.101.250.132,172.31.66.101,Fragmento HTTP,1468
2025-11-20 18:44:08,HTTP,172.31.66.101,151.101.250.132,Fragmento HTTP,40
2025-11-20 18:44:08,HTTP,151.101.250.132,172.31.66.101,Fragmento HTTP,1468
2025-11-20 18:44:08,HTTP,172.31.66.101,151.101.250.132,Fragmento HTTP,40
2025-11-20 18:44:08,HTTP,151.101.250.132,172.31.66.101,Fragmento HTTP,1468
2025-11-20 18:44:08,HTTP,172.31.66.101,151.101.250.132,Fragmento HTTP,40
2025-11-20 18:44:08,HTTP,151.101.250.132,172.31.66.101,Fragmento HTTP,1468
2025-11-20 18:44:08,HTTP,172.31.66.101,151.101.250.132,Fragmento HTTP,40
2025-11-20 18:44:08,HTTP,151.101.250.132,172.31.66.101,Fragmento HTTP,1468
2025-11-20 18:44:08,HTTP,172.31.66.101,151.101.250.132,Fragmento HTTP,40
2025-11-20 18:44:08,HTTP,151.101.250.132,172.31.66.101,Fragmento HTTP,1468
2025-11-20 18:44:08,HTTP,172.31.66.101,151.101.250.132,Fragmento HTTP,40
2025-11-20 18:44:08,HTTP,151.101.250.132,172.31.66.101,Fragmento HTTP,1468
2025-11-20 18:44:08,HTTP,172.31.66.101,151.101.250.132,Fragmento HTTP,40
2025-11-20 18:44:08,HTTP,151.101.250.132,172.31.66.101,Fragmento HTTP,1468
2025-11-20 18:44:08,HTTP,172.31.66.101,151.101.250.132,Fragmento HTTP,40
2025-11-20 18:44:08,HTTP,151.101.250.132,172.31.66.101,Fragmento HTTP,1468
2025-11-20 18:44:08,HTTP,172.31.66.101,151.101.250.132,Fragmento HTTP,40
2025-11-20 18:44:08,HTTP,172.31.66.101,151.101.250.132,Fragmento HTTP,40
2025-11-20 18:44:08,HTTP,172.31.66.101,151.101.250.132,GET /debian/dists/bookworm-updates/main/binary-amd64/by-hash/SHA256/87e7e94047fb7fb6f4ceecc7022d4bee55b66031cc2a7666d3196f3e0aabb846,550
2025-11-20 18:44:08,HTTP,151.101.250.132,172.31.66.101,Fragmento HTTP,40
2025-11-20 18:44:08,HTTP,151.101.250.132,172.31.66.101,HTTP/1.1 200 OK,1037
2025-11-20 18:44:08,HTTP,151.101.250.132,172.31.66.101,Fragmento HTTP,1468
2025-11-20 18:44:08,HTTP,151.101.250.132,172.31.66.101,Fragmento HTTP,1468
2025-11-20 18:44:08,HTTP,151.101.250.132,172.31.66.101,HTTP/1.1 200 OK,1468
2025-11-20 18:44:08,HTTP,151.101.250.132,172.31.66.101,Fragmento HTTP,1468
2025-11-20 18:44:08,HTTP,151.101.250.132,172.31.66.101,Fragmento HTTP,1468
2025-11-20 18:44:08,HTTP,151.101.250.132,172.31.66.101,Fragmento HTTP,1468
2025-11-20 18:44:08,HTTP,172.31.66.101,151.101.250.132,Fragmento HTTP,40
2025-11-20 18:44:08,HTTP,172.31.66.101,151.101.250.132,Fragmento HTTP,40
2025-11-20 18:44:08,HTTP,172.31.66.101,151.101.250.132,Fragmento HTTP,40
2025-11-20 18:44:08,HTTP,172.31.66.101,151.101.250.132,Fragmento HTTP,40
2025-11-20 18:44:08,HTTP,151.101.250.132,172.31.66.101,Fragmento HTTP,1468
2025-11-20 18:44:08,HTTP,172.31.66.101,151.101.250.132,Fragmento HTTP,40
2025-11-20 18:44:08,HTTP,151.101.250.132,172.31.66.101,Fragmento HTTP,1468
2025-11-20 18:44:08,HTTP,172.31.66.101,151.101.250.132,Fragmento HTTP,40
2025-11-20 18:44:08,HTTP,151.101.250.132,172.31.66.101,Fragmento HTTP,1468
2025-11-20 18:44:08,HTTP,172.31.66.101,151.101.250.132,Fragmento HTTP,40
2025-11-20 18:44:08,HTTP,151.101.250.132,172.31.66.101,Fragmento HTTP,1468
2025-11-20 18:44:08,HTTP,172.31.66.101,151.101.250.132,Fragmento HTTP,40
2025-11-20 18:44:08,HTTP,151.101.250.132,172.31.66.101,Fragmento HTTP,1468
2025-11-20 18:44:08,HTTP,172.31.66.101,151.101.250.132,Fragmento HTTP,40
2025-11-20 18:44:08,HTTP,151.101.250.132,172.31.66.101,Fragmento HTTP,1468
2025-11-20 18:44:08,HTTP,172.31.66.101,151.101.250.132,Fragmento HTTP,40
2025-11-20 18:44:08,HTTP,151.101.250.132,172.31.66.101,Fragmento HTTP,1468
2025-11-20 18:44:08,HTTP,172.31.66.101,151.101.250.132,Fragmento HTTP,40
2025-11-20 18:44:09,HTTP,151.101.250.132,172.31.66.101,Fragmento HTTP,1468
2025-11-20 18:44:09,HTTP,172.31.66.101,151.101.250.132,Fragmento HTTP,40
2025-11-20 18:44:09,HTTP,151.101.250.132,172.31.66.101,Fragmento HTTP,1468
2025-11-20 18:44:10,HTTP,172.31.66.101,151.101.250.132,Fragmento HTTP,40
2025-11-20 18:44:10,HTTP,172.31.66.101,151.101.250.132,Fragmento HTTP,40
2025-11-20 18:44:10,HTTP,151.101.250.132,172.31.66.101,Fragmento HTTP,40
2025-11-20 18:44:10,HTTP,151.101.250.132,172.31.66.101,Fragmento HTTP,40
2025-11-20 18:44:10,HTTP,172.31.66.101,151.101.250.132,Fragmento HTTP,40
2025-11-20 18:49:13,DNS,172.31.66.101,8.8.8.8,Query (A): google.com,79
2025-11-20 18:49:13,DNS,8.8.8.8,172.31.66.101,Resposta (A): google.com -> 172.217.172.46,83
2025-11-20 18:50:14,HTTP,172.31.66.101,188.184.67.127,Fragmento HTTP,60
2025-11-20 18:50:14,HTTP,188.184.67.127,172.31.66.101,Fragmento HTTP,44
2025-11-20 18:50:14,HTTP,172.31.66.101,188.184.67.127,Fragmento HTTP,40
2025-11-20 18:50:14,HTTP,172.31.66.101,188.184.67.127,GET /,116
2025-11-20 18:50:14,HTTP,188.184.67.127,172.31.66.101,Fragmento HTTP,40
2025-11-20 18:50:14,HTTP,188.184.67.127,172.31.66.101,HTTP/1.1 200 OK,918
2025-11-20 18:50:14,HTTP,188.184.67.127,172.31.66.101,Fragmento HTTP,40
2025-11-20 18:50:14,HTTP,172.31.66.101,188.184.67.127,HTTP/1.1 200 OK,40
2025-11-20 18:50:14,HTTP,172.31.66.101,188.184.67.127,HTTP/1.1 200 OK,40
2025-11-20 18:50:14,HTTP,188.184.67.127,172.31.66.101,Fragmento HTTP,40
2025-11-20 18:50:38,NTP,172.31.66.101,200.160.7.196,,76
2025-11-20 18:50:38,NTP,200.160.7.196,172.31.66.101,,76
2025-11-20 18:50:38,NTP,172.31.66.101,192.36.143.130,,76
2025-11-20 18:50:38,NTP,192.36.143.130,172.31.66.101,,76
2025-11-20 18:50:38,NTP,172.31.66.101,143.107.229.210,,76
2025-11-20 18:50:38,NTP,143.107.229.210,172.31.66.101,,76
2025-11-20 18:50:38,NTP,172.31.66.101,200.192.232.8,,76
2025-11-20 18:50:38,NTP,200.192.232.8,172.31.66.101,,76
